title_id,title,actor_id,actor,role,ethnicity,episode,season,gender,age_then,place_of_birth,headshot
3688136,The Admiral's Daughter,4279413,Medalion Rahimi,Lila,hispanic,23,11,woman,22,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BYWZhNzJjOWItZmZiZC00M2NkLThmMTItOTk2OGUxMjk5MTkxXkEyXkFqcGdeQXVyMjQ4OTc5NzU@.jpg
3688136,The Admiral's Daughter,4762462,Margarita Kallas,Natasha Dunchenko,white,23,11,woman,-1,,https://m.media-amazon.com/images/M/MV5BNDM5ZDJkYWQtOTVlOS00YmE5LWI2ODgtNTg5OGIwOGM0NGJkXkEyXkFqcGdeQXVyOTQyMTEyNjk@.jpg
3688136,The Admiral's Daughter,745751,Jonathan Roumie,Officer Gerard,white,23,11,man,40,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BNjlhNWUwOWEtNzAzZC00NTNlLThkM2UtMTRmZjhjZDdhNzkyXkEyXkFqcGdeQXVyMjg3OTMyOA@@.jpg
3688136,The Admiral's Daughter,3814591,Joseph Zinsman,Amir Askari,white,23,11,man,-1,,https://m.media-amazon.com/images/M/MV5BMDQ3YTJiMGYtZWVkZS00N2NhLTlmNTItMGRlMDlhZDFiOTIxXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3688136,The Admiral's Daughter,136563,H��������l�,French Police Officer,white,23,11,woman,-1,,https://m.media-amazon.com/images/M/MV5BZGYxMjVhYTQtYWQzZS00Y2RmLWIwMTctMmZiMTgzNWY4YzRhXkEyXkFqcGdeQXVyMjMwMzQ0Ng@@.jpg
3688136,The Admiral's Daughter,3887074,Erin Elle,French Dancer,white,23,11,woman,-1,,https://m.media-amazon.com/images/M/MV5BMmQ3MzY4ZmYtNWQ1Yy00OWFmLTlkNjctZjQwZWU1ZmU0NjJmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3693236,Honor Thy Father,1319,Mark Harmon,Leroy Jethro Gibbs,white,24,11,man,63,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
3693236,Honor Thy Father,915762,Michael Weatherly,Anthony DiNozzo,white,24,11,man,46,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
3693236,Honor Thy Father,5306,Pauley Perrette,Abby Sciuto,white,24,11,woman,45,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
3693236,Honor Thy Father,615266,Sean Murray,Timothy McGee,white,24,11,man,37,"Bethesda, Maryland, USA",https://m.media-amazon.com/images/M/MV5BNjMyNTU3ZWItNDlmZS00ZGQ0LWExNGItYjA0OGQyZDQ2OTQ0XkEyXkFqcGdeQXVyODIwODIzNTY@.jpg
3693236,Honor Thy Father,1145177,Brian Dietzen,Jimmy Palmer,white,24,11,man,37,"Colorado, USA",https://m.media-amazon.com/images/M/MV5BMTY5MTc1NTI3OV5BMl5BanBnXkFtZTcwMDMzMzkzMQ@@.jpg
3693236,Honor Thy Father,2278978,Emily Wickersham,Ellie Bishop,white,24,11,woman,30,"Kansas, USA",https://m.media-amazon.com/images/M/MV5BNmQ0ZTQxYzktMjMyYS00NjUwLTkwZDctOTBjZmM5MzJhZGNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3693236,Honor Thy Father,140969,Rocky Carroll,Leon Vance,black,24,11,male,51,"Cincinnati, Ohio, USA",https://m.media-amazon.com/images/M/MV5BMjMwODg0OTA1MF5BMl5BanBnXkFtZTcwNTIwNjk1Nw@@.jpg
3693236,Honor Thy Father,564724,David McCallum,Donald Mallard,white,24,11,man,81,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
3693236,Honor Thy Father,7188,Marco Sanchez,Alejandro Rivera,white,24,11,male,45,"Los Angeles, California, USA",https://m.media-amazon.com/images/M/MV5BN2EwOWZmNzEtODY4OC00YTNjLTk3NDYtMzMwNzk0MWRiZTg5XkEyXkFqcGdeQXVyMjI4MTEwMQ@@.jpg
3693236,Honor Thy Father,1850,Billy Dee Williams,Leroy Jethro Moore,black,24,11,male,77,"New York City, New York, USA","https://m.media-amazon.com/images/M/MV5BNDI4MDQ2NTUzNV5BMl5BanBnXkFtZTYwNjA4NzUz._V1_UY98_CR1,0,67,98_AL_.jpg.jpg"
3693236,Honor Thy Father,136922,Clare Carey,Ann Gibbs,white,24,11,female,47,Rhodesia,https://m.media-amazon.com/images/M/MV5BZDYzYzEwNTktZDYyOS00OWY1LTlmYTUtZDQ0MjI4ZGQyZTRlXkEyXkFqcGdeQXVyMzE1NDMwODY@.jpg
3693236,Honor Thy Father,1453696,Stephen Monroe Taylor,Wayne 'The Snail' Levinson,white,24,11,man,-1,,https://m.media-amazon.com/images/M/MV5BMjU1NTU1MzkyNl5BMl5BanBnXkFtZTgwODI2NzczMzE@.jpg
3693236,Honor Thy Father,722476,Kim Rhodes,CIA Officer Sandra Jenkins,white,24,11,woman,45,"Portland, Oregon, USA",https://m.media-amazon.com/images/M/MV5BYzg3OTFmZGUtNjdlMi00YTkzLWFiOGUtMzE2MGY3MThiNmM3XkEyXkFqcGdeQXVyMjg2Nzc4NTI@.jpg
3693236,Honor Thy Father,1223326,Fernanda Andrade,Leticia Gomez,white,24,11,woman,30,"S��������o Jos�������� dos ",https://m.media-amazon.com/images/M/MV5BNTVmNmM3Y2MtYWU3Mi00N2E5LWIzYjAtZWU5MGM1M2Y0YzFmXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3693236,Honor Thy Father,3455503,Ellen Wroe,Navy Petty Officer Violet L.,white,24,11,woman,26,"Williamson County, Texas, USA",https://m.media-amazon.com/images/M/MV5BOGQyMzczZmEtZTA1ZC00MzllLThlZjgtNmExMDEzZmQ3MjJkXkEyXkFqcGdeQXVyMjEyMTc2NjI@.jpg
3693236,Honor Thy Father,807826,Daniel E. Smith,Cal Frasier,black,24,11,man,24,"Tampa, Florida, USA",https://m.media-amazon.com/images/M/MV5BMjE5Mzk5ODQ0Nl5BMl5BanBnXkFtZTgwODIzNTc4OTE@.jpg
3693236,Honor Thy Father,614702,Sean Patrick Murphy,Navy Captain Arnold Craig,white,24,11,man,-1,,https://m.media-amazon.com/images/M/MV5BMTExNDMxMjU1NTdeQTJeQWpwZ15BbWU3MDc0NTM2ODI@.jpg
3693236,Honor Thy Father,3993983,Rob Norton,Young Jackson Gibbs,white,24,11,man,-1,,https://m.media-amazon.com/images/M/MV5BMjE4MTA0N2ItY2U2Zi00YTBlLTk0OGUtY2M3M2VkNDMzMzZhXkEyXkFqcGdeQXVyMjEzMTgyNTY@.jpg
3693236,Honor Thy Father,3663322,Micah Tayloe Owens,Boy Gibbs,white,24,11,man,10,"Anchorage, Alaska, USA",
3693236,Honor Thy Father,724224,Lou Richards,Minister,white,24,11,man,63,"Perryton, Texas, USA",https://m.media-amazon.com/images/M/MV5BZDYwODA3MDEtYzRkZS00ZjVjLWFiNjEtMzQ0MmRjYTA0NWFlXkEyXkFqcGdeQXVyMTMzODUwOQ@@.jpg
3693236,Honor Thy Father,2883994,Allel Aimiche,Fu'Ad Hansur,black,24,11,man,-1,,
3693236,Honor Thy Father,3333120,Sandra Mitchell,ZNN Reporter,black,24,11,woman,-1,,
3693236,Honor Thy Father,906627,Ralph Waite,Jackson Gibbs,white,24,11,male,86,"White Plains, New York, USA",https://m.media-amazon.com/images/M/MV5BMjM2ODEyMDU5OF5BMl5BanBnXkFtZTgwNzQyNjkxMTE@.jpg
3693236,Honor Thy Father,2999525,Stephen Janousek,Civilian,white,24,11,man,-1,,
3607318,Twenty Klicks,1319,Mark Harmon,Leroy Jethro Gibbs,white,1,12,man,63,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
3607318,Twenty Klicks,915762,Michael Weatherly,Anthony DiNozzo,white,1,12,man,46,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
3607318,Twenty Klicks,5306,Pauley Perrette,Abby Sciuto,white,1,12,woman,45,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
3607318,Twenty Klicks,615266,Sean Murray,Timothy McGee,white,1,12,man,37,"Bethesda, Maryland, USA",https://m.media-amazon.com/images/M/MV5BNjMyNTU3ZWItNDlmZS00ZGQ0LWExNGItYjA0OGQyZDQ2OTQ0XkEyXkFqcGdeQXVyODIwODIzNTY@.jpg
3607318,Twenty Klicks,1145177,Brian Dietzen,Jimmy Palmer,white,1,12,man,37,"Colorado, USA",https://m.media-amazon.com/images/M/MV5BMTY5MTc1NTI3OV5BMl5BanBnXkFtZTcwMDMzMzkzMQ@@.jpg
3607318,Twenty Klicks,2278978,Emily Wickersham,Ellie Bishop,white,1,12,woman,30,"Kansas, USA",https://m.media-amazon.com/images/M/MV5BNmQ0ZTQxYzktMjMyYS00NjUwLTkwZDctOTBjZmM5MzJhZGNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3607318,Twenty Klicks,140969,Rocky Carroll,Leon Vance,black,1,12,male,51,"Cincinnati, Ohio, USA",https://m.media-amazon.com/images/M/MV5BMjMwODg0OTA1MF5BMl5BanBnXkFtZTcwNTIwNjk1Nw@@.jpg
3607318,Twenty Klicks,564724,David McCallum,Donald Mallard,white,1,12,man,81,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
3607318,Twenty Klicks,1487671,Iman Nazemzadeh,NCIS Systems Administrator Kevin Hussein,white,1,12,man,34,"Tehran, Iran",https://m.media-amazon.com/images/M/MV5BYWQ0ZjQyYTktZWQ5ZC00ZmMzLTk5YWUtOTgxYzdhNWY2MGRmXkEyXkFqcGdeQXVyNTcwMDk4NQ@@.jpg
3607318,Twenty Klicks,891514,Alex Veadov,International Mercenary Sergei Mishnev,white,1,12,man,52,"Chernovtsy, Ukrainian SSR, USSR [now Chernivtsi, Ukraine]","https://m.media-amazon.com/images/M/MV5BMTc0NTUzNjQwN15BMl5BanBnXkFtZTYwODI2MDky._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
3607318,Twenty Klicks,1164862,Lev Gorn,Russian Counselor Anton Pavlenko,white,1,12,man,-1,"Stavropol, RSFSR, USSR [now Russia]",https://m.media-amazon.com/images/M/MV5BMGQwZjIwMDktZmExNS00Y2M2LTgyZGMtNDc5MTg5YWNiOGFmXkEyXkFqcGdeQXVyNzk5MTg1NTk@.jpg
3607318,Twenty Klicks,1689872,Alison Haislip,Navy Lt. Commander Hannah Banks,white,1,12,woman,34,"New Jersey, USA",https://m.media-amazon.com/images/M/MV5BNDY1ZDhkZDctMGVkMy00OTE2LTg1MmQtNWFlOThiMThiMWZiXkEyXkFqcGdeQXVyOTEzNjg0NA@@.jpg
3607318,Twenty Klicks,1138643,Beau Wirick,Navy Lt. Joseph Hagen,white,1,12,man,28,"California, USA",https://m.media-amazon.com/images/M/MV5BMTk4ODkzMzIzNl5BMl5BanBnXkFtZTcwOTEyMTkyMQ@@.jpg
3607318,Twenty Klicks,205318,Regi Davis,Commander David Smith,black,1,12,man,-1,,https://m.media-amazon.com/images/M/MV5BMWM5M2ZkYWYtMjc5NC00Yzk0LThiMDktMjczNjNiZGY1NWNjXkEyXkFqcGdeQXVyMzM2NDQ2OTY@.jpg
3607318,Twenty Klicks,2952597,Konstantin Lavysh,Yuri,white,1,12,man,-1,,https://m.media-amazon.com/images/M/MV5BNGQzYmVhMGItNTUyMi00NWQzLWI0YWMtODNmNjQyNTIwZTYwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
3607318,Twenty Klicks,1986095,Vaz Andreas,Dimitri,white,1,12,man,36,"Armenian SSR, USSR [now Armenia]",https://m.media-amazon.com/images/M/MV5BNmVlZWFlYjMtNWY1NS00YWQzLWI5MmMtNTU1MDk2NDkxZGIwXkEyXkFqcGdeQXVyMTkyNzM3NDc@.jpg
3607318,Twenty Klicks,6686466,Lyndell Higgins,IT Technician,white,1,12,woman,-1,,https://m.media-amazon.com/images/M/MV5BOWVkNGQyMDItMjJjNy00NzA2LTgwMWUtNjZhNmJmNjRmODkzXkEyXkFqcGdeQXVyMjg1OTQwMTk@.jpg
3607318,Twenty Klicks,553020,Rudolf Martin,Ari Haswari,white,1,12,man,47,"Berlin, Germany",https://m.media-amazon.com/images/M/MV5BZjViMTgyYjctYmM5Yy00YzlhLTkzMmEtOTI4MzZkNmI3NDUwXkEyXkFqcGdeQXVyMjg4NjEzMA@@.jpg
3607318,Twenty Klicks,2913946,Karan Oberoi,Benham Parsa,white,1,12,man,-1,,https://m.media-amazon.com/images/M/MV5BZDU3YjEyYjItYTc1My00YWNlLWE5MWEtNDIxMmNlMWRiN2I5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012522,Kill the Messenger,1319,Mark Harmon,Leroy Jethro Gibbs,white,2,12,man,63,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
4012522,Kill the Messenger,915762,Michael Weatherly,Anthony DiNozzo,white,2,12,man,46,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
4012522,Kill the Messenger,5306,Pauley Perrette,Abby Sciuto,white,2,12,woman,45,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
4012522,Kill the Messenger,615266,Sean Murray,Timothy McGee,white,2,12,man,37,"Bethesda, Maryland, USA",https://m.media-amazon.com/images/M/MV5BNjMyNTU3ZWItNDlmZS00ZGQ0LWExNGItYjA0OGQyZDQ2OTQ0XkEyXkFqcGdeQXVyODIwODIzNTY@.jpg
4012522,Kill the Messenger,1145177,Brian Dietzen,Jimmy Palmer,white,2,12,man,37,"Colorado, USA",https://m.media-amazon.com/images/M/MV5BMTY5MTc1NTI3OV5BMl5BanBnXkFtZTcwMDMzMzkzMQ@@.jpg
4012522,Kill the Messenger,2278978,Emily Wickersham,Ellie Bishop,white,2,12,woman,30,"Kansas, USA",https://m.media-amazon.com/images/M/MV5BNmQ0ZTQxYzktMjMyYS00NjUwLTkwZDctOTBjZmM5MzJhZGNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012522,Kill the Messenger,140969,Rocky Carroll,Leon Vance,black,2,12,male,51,"Cincinnati, Ohio, USA",https://m.media-amazon.com/images/M/MV5BMjMwODg0OTA1MF5BMl5BanBnXkFtZTcwNTIwNjk1Nw@@.jpg
4012522,Kill the Messenger,564724,David McCallum,Donald Mallard,white,2,12,man,81,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
4012522,Kill the Messenger,1053380,Johann Urb,U.S. Park Police Sergeant Burt Moore,white,2,12,man,38,"Tallinn, Estonian SSR, USSR [now Estonia]",https://m.media-amazon.com/images/M/MV5BMzRiNWU1NGQtYzA5OS00NzZhLThhODgtNmM1YThjYjViZjdlXkEyXkFqcGdeQXVyNzEzNjQ1MQ@@.jpg
4012522,Kill the Messenger,2137418,Kim Shaw,Former Navy Lieutenant Courtney Reed,white,2,12,woman,30,"Windsor, Ontario, Canada",https://m.media-amazon.com/images/M/MV5BZTZlZWZkODMtNjEwMC00OTMzLTk1NzItNjc3NDY0OWJhODk5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012522,Kill the Messenger,1555781,Linara Washington,Lara Morgan,black,2,12,woman,37,"Beaufort, South Carolina, USA",https://m.media-amazon.com/images/M/MV5BMTI0Njc2MjQ3MV5BMl5BanBnXkFyZXN1bWU@.jpg
4012522,Kill the Messenger,310390,David Gautreaux,Richard Colford,white,2,12,man,63,"Central Falls, Rhode Island, USA",https://m.media-amazon.com/images/M/MV5BNWUwMTY5NmItOTc2Zi00MThkLWE5NTktMWYzNzhkMzRhNGQ3XkEyXkFqcGdeQXVyNDcxMDExOQ@@.jpg
4012522,Kill the Messenger,2925389,Carole Weyers,Trish Wallace,white,2,12,woman,30,"Brussels, Belgium",https://m.media-amazon.com/images/M/MV5BOGNlNGJlMDItNzQ2ZS00YWI5LWFmM2UtNmViYTgyNTY3ZjM1XkEyXkFqcGdeQXVyMjI2MzIyNTU@.jpg
4012522,Kill the Messenger,2952710,Rob Gleeson,Nicholas Raymond Dunne,white,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BYmYwMTJlNTctN2YzMi00MzMyLTk0MmMtM2EzYzM4YjlmZWM3XkEyXkFqcGdeQXVyMjUyODIxOTQ@.jpg
4012522,Kill the Messenger,2623531,Brian Ibsen,Bryce Tolson,white,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BMTU4OTBlNzMtYmRlNC00N2M3LTk5YzItNTUzMmYyOWNmMzVkXkEyXkFqcGdeQXVyMTkwMTMxOTA@.jpg
4012522,Kill the Messenger,88313,Cory Blevins,Father,white,2,12,man,43,"Detroit, Michigan, USA",https://m.media-amazon.com/images/M/MV5BMzNiYWM0Y2EtODYyNi00NTIyLWE2NGEtZjhmNDVmMjk5OTMwXkEyXkFqcGdeQXVyMTAyOTg3Nw@@.jpg
4012522,Kill the Messenger,4710645,Stacie Greenwell,Hartford County Sheriff Marge Fields,asian,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BZDIzMzVkM2ItNGJlOC00YWI5LTljMjktY2QxNjA4ZTYxNDI5XkEyXkFqcGdeQXVyMjUyMDY3Mzc@.jpg
4012522,Kill the Messenger,2279257,Tony Gonzalez,Special Agent Tony Francis,black,2,12,man,38,"Torrance, California, USA",https://m.media-amazon.com/images/M/MV5BZDVhNWU2MmMtZjgwYy00ZWU4LWJkOWQtYWQwMGYxOTE3MzRiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTExNDQ2MTI@.jpg
4012522,Kill the Messenger,3628686,Kiara Muhammad,Kayla Vance,black,2,12,female,-1,,https://m.media-amazon.com/images/M/MV5BMDYyYjNjOWItZWRiMy00YWQ1LTg0YmItN2ViMzA1MDFmMTIwXkEyXkFqcGdeQXVyMjIyNTMwNjE@.jpg
4012522,Kill the Messenger,1053580,Jessica Tyler Brown,Jen,white,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BMTA0NDE4Nzg4MzReQTJeQWpwZ15BbWU3MDc1NTEzOTY@.jpg
4012522,Kill the Messenger,1028592,Sanjay Chandani,Surgeon,indian,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BMTczNTc2NDUxNl5BMl5BanBnXkFtZTgwMTUxMjkzODE@.jpg
4012522,Kill the Messenger,4968238,Akinsola Aribo,Jared Vance,black,2,12,female,-1,,
4012522,Kill the Messenger,5176102,Stephen Connors,Lt. Commander Wallace,white,2,12,man,-1,,
4012522,Kill the Messenger,366106,Margo Harshman,Delilah Fielding,white,2,12,man,28,"San Diego, California, USA","https://m.media-amazon.com/images/M/MV5BMjA0OTM2NDkyOF5BMl5BanBnXkFtZTYwMTkwOTYy._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
4012522,Kill the Messenger,6731880,Andrea Mitchell,Park Kid,black,2,12,woman,-1,,
4012522,Kill the Messenger,628420,Paula Newsome,Jackie Vance,black,2,12,female,-1,,https://m.media-amazon.com/images/M/MV5BYmVmNjUyNmUtNTIwZC00NGZjLWI5YWEtYmI3YjM3MzhmZWNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012522,Kill the Messenger,2913946,Karan Oberoi,Benham Parsa,white,2,12,man,-1,,https://m.media-amazon.com/images/M/MV5BZDU3YjEyYjItYTc1My00YWNlLWE5MWEtNDIxMmNlMWRiN2I5XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012522,Kill the Messenger,891514,Alex Veadov,Sergei Mishnev,white,2,12,man,52,"Chernovtsy, Ukrainian SSR, USSR [now Chernivtsi, Ukraine]","https://m.media-amazon.com/images/M/MV5BMTc0NTUzNjQwN15BMl5BanBnXkFtZTYwODI2MDky._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
4012538,So It Goes,1319,Mark Harmon,Leroy Jethro Gibbs,white,3,12,man,63,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
4012538,So It Goes,915762,Michael Weatherly,Anthony DiNozzo,white,3,12,man,46,"New York City, New York, USA",https://m.media-amazon.com/images/M/MV5BMjEzMzExMDE3MV5BMl5BanBnXkFtZTcwMjM0NDY1OQ@@.jpg
4012538,So It Goes,5306,Pauley Perrette,Abby Sciuto,white,3,12,woman,45,"New Orleans, Louisiana, USA",https://m.media-amazon.com/images/M/MV5BMTcxNzA5MDk5OV5BMl5BanBnXkFtZTcwODI1OTkyMQ@@.jpg
4012538,So It Goes,615266,Sean Murray,Timothy McGee,white,3,12,man,37,"Bethesda, Maryland, USA",https://m.media-amazon.com/images/M/MV5BNjMyNTU3ZWItNDlmZS00ZGQ0LWExNGItYjA0OGQyZDQ2OTQ0XkEyXkFqcGdeQXVyODIwODIzNTY@.jpg
4012538,So It Goes,1145177,Brian Dietzen,Jimmy Palmer,white,3,12,man,37,"Colorado, USA",https://m.media-amazon.com/images/M/MV5BMTY5MTc1NTI3OV5BMl5BanBnXkFtZTcwMDMzMzkzMQ@@.jpg
4012538,So It Goes,2278978,Emily Wickersham,Ellie Bishop,white,3,12,woman,30,"Kansas, USA",https://m.media-amazon.com/images/M/MV5BNmQ0ZTQxYzktMjMyYS00NjUwLTkwZDctOTBjZmM5MzJhZGNhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,140969,Rocky Carroll,Leon Vance,black,3,12,male,51,"Cincinnati, Ohio, USA",https://m.media-amazon.com/images/M/MV5BMjMwODg0OTA1MF5BMl5BanBnXkFtZTcwNTIwNjk1Nw@@.jpg
4012538,So It Goes,564724,David McCallum,Donald Mallard,white,3,12,man,81,"Glasgow, Scotland, UK",https://m.media-amazon.com/images/M/MV5BNDkzMDE5OTU0OV5BMl5BanBnXkFtZTgwMzQ1MjM1MjI@.jpg
4012538,So It Goes,968405,Adam Campbell,Young Donald Mallard,white,3,12,man,34,"Bath, Somerset, England, UK",https://m.media-amazon.com/images/M/MV5BZmEyZjgwOTUtZjVkMi00MjdlLTlkY2MtMGQ5YjFjMzMzNDc2XkEyXkFqcGdeQXVyNjc5Mjg0NjU@.jpg
4012538,So It Goes,189488,Adam Croasdell,Young Angus Clarke,white,3,12,man,34,Zimbabwe,https://m.media-amazon.com/images/M/MV5BMTFjODZmNjgtNzliYS00MmY2LTgzYjItODM1NDY1MTFmYzI3XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,2544715,Hannah Marshall,Young Maggie,white,3,12,woman,-1,,https://m.media-amazon.com/images/M/MV5BZTZiMzU3OWYtMTU1OS00NzBlLTllOTQtOTI3ZTNkN2RjMDUyXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,2143655,Matt Burns,Gareth Godfrey,white,3,12,man,30,"Sioux Falls, South Dakota, USA",https://m.media-amazon.com/images/M/MV5BZGM1MmM3NDAtZWE0MC00OWNjLTkyN2ItMTMzMzcwOGRiMmY4XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,241885,Alastair Duncan,Peter Velo,white,3,12,man,-1,"Edinburgh, Scotland, UK",https://m.media-amazon.com/images/M/MV5BMTg3NzgyNzgxOV5BMl5BanBnXkFtZTgwNDk1NzM5MjE@.jpg
4012538,So It Goes,850234,Glenn Taranto,Eddie Kowolski,hispanic,3,12,man,56,"Hackensack, New Jersey, USA",https://m.media-amazon.com/images/M/MV5BYTE5NjI5MGUtYjlmNS00ZmU1LThlNTgtOTY4MzllNzIwMTJlXkEyXkFqcGdeQXVyMDI5Mjc0MQ@@.jpg
4012538,So It Goes,4916890,Cleo Anthony,Navy Commander Zachary Bucket,black,3,12,man,-1,,https://m.media-amazon.com/images/M/MV5BMDkyZjQ3MDctOTZkMi00ZGVhLWEzM2ItNTZkNDUwNmVhOWY2XkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,1796806,Nicholas Massouh,Ramandi,white,3,12,man,-1,,https://m.media-amazon.com/images/M/MV5BZTYxYzE0ZjMtYzNmZS00ZWZhLWIwNDgtZGU3ZmIwZTQ0OGZhXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,253004,Peter Elbling,Gentleman / Samuel Colpepper,white,3,12,man,71,"London, England, UK",https://m.media-amazon.com/images/M/MV5BNDNjOTQwOGEtMmU1OC00NGM1LTk3NzAtNzZhNDc4Yzg4YzE5XkEyXkFqcGdeQXVyMTcyODY2NDQ@.jpg
4012538,So It Goes,416927,Simon James,Vendor,white,3,12,man,56,"Stoke-on-Trent, Staffordshire, England, UK",https://m.media-amazon.com/images/M/MV5BMjAzOTM5MzYyOV5BMl5BanBnXkFtZTcwOTc1ODUxMg@@.jpg
4012538,So It Goes,481,Alice Krige,Maggie Clarke,white,3,12,man,60,"Upington, South Africa","https://m.media-amazon.com/images/M/MV5BMTI1NDk5NDQ3M15BMl5BanBnXkFtZTYwNzcwNTk2._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
4012538,So It Goes,1186045,Dustin Quick,Young Woman,white,3,12,woman,-1,,https://m.media-amazon.com/images/M/MV5BMTUxODgxMjY0N15BMl5BanBnXkFtZTgwNzQzMTE0NDE@.jpg
4012538,So It Goes,4991578,Megan Aimes,Young Ducky's Friend,white,3,12,woman,-1,,https://m.media-amazon.com/images/M/MV5BZGZkMDc4NGUtNjNhMS00YmQxLWI5ODUtZmFhOGI4MGY5ODE0XkEyXkFqcGdeQXVyMzI5OTUwMjI@.jpg
4012538,So It Goes,5578025,Garrett William Henson,Young Ducky's Friend,white,3,12,man,23,"Indianapolis, Indiana, USA",https://m.media-amazon.com/images/M/MV5BY2Q4YWMyNWYtYWU0Ni00YmQyLTk3NTYtZjI5NTUyYzJjMmQwXkEyXkFqcGdeQXVyMjQwMDg0Ng@@.jpg
4012538,So It Goes,1053380,Johann Urb,U.S. Park Police Sergeant Burt Moore,white,3,12,man,38,"Tallinn, Estonian SSR, USSR [now Estonia]",https://m.media-amazon.com/images/M/MV5BMzRiNWU1NGQtYzA5OS00NzZhLThhODgtNmM1YThjYjViZjdlXkEyXkFqcGdeQXVyNzEzNjQ1MQ@@.jpg
4012552,Choke Hold,1319,Mark Harmon,Leroy Jethro Gibbs,white,4,12,man,63,"Burbank, California, USA","https://m.media-amazon.com/images/M/MV5BMTU0NTU3OTU3NF5BMl5BanBnXkFtZTYwODg2NDE1._V1_UX67_CR0,0,67,98_AL_.jpg.jpg"
